Age,Candidate,Constituency_Name,Constituency_No,Constituency_Type,Contested,DelimID,Deposit_Lost,District_Name,ENOP,Electors,Incumbent,Last_Constituency_Name,Last_Party_ID,Margin,Votes,Margin_Percentage,MyNeta_education,N_Cand,No_Terms,Party,Party_ID,Party_Type_TCPD,Poll_No,Position,Recontest,Same_Constituency,Same_Party,Sex,Sub_Region,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Turncoat,Turnout_Percentage,Valid_Votes,Vote_Share_Percentage,Votes,last_poll,pid,username,id,displayname,description,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,profileImageUrl,profileBannerUrl,username,party,district_code
41,DR. PALLAVI PATEL,SIRATHU,251,GEN,1,4,no,KAUSHAMBI,2.44,381998,FALSE,,,7337,106278,3.21,Graduate,18,1,SP,7425,State-based Party,0,1,FALSE,,,F,DOAB,Business,,,,FALSE,59.85,228626,46.49,106278,TRUE,AEUP2027379,pallavi_apnadal,3194568912,Dr.Pallavi Patel,अधिकृत ट्विटर हैंडल,FALSE,2015-05-13T18:36:46+00:00,8841,62,333,416,2,207,"Uttar Pradesh, India",FALSE,https://pbs.twimg.com/profile_images/1464239209372270593/S07UdDMR_normal.jpg,https://pbs.twimg.com/profile_banners/3194568912/1635000775,pallavi_apnadal,ad(k),KAU
53,KESHAV PRASAD MAURYA,SIRATHU,251,GEN,1,4,no,KAUSHAMBI,2.44,381998,FALSE,,,88868,98941,38.87,Graduate,18,0,BJP,1605,National Party,0,2,FALSE,,,M,DOAB,Other,,,,FALSE,59.85,228626,43.28,98941,TRUE,AEUP2027380,kpmaurya1,1583043284,Keshav Prasad Maurya,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,2013-07-10T12:49:34+00:00,3458378,258,30621,3132,633,19381,"लखनऊ, भारत",FALSE,https://pbs.twimg.com/profile_images/1118360352662720514/edHwtXK-_normal.png,https://pbs.twimg.com/profile_banners/1583043284/1633617162,kpmaurya1,bjp,KAU
40,Talat Azim,CHAIL,253,GEN,2,4,yes,KAUSHAMBI,3.45,388726,FALSE,CHAIL,3482,847,4055,0.38,Graduate Professional,15,0,INC,3482,National Party,0,5,TRUE,TRUE,TRUE,M,DOAB,Agriculture,,,,FALSE,57.62,223984,1.81,4055,TRUE,AEUP200988,TalatAzim2,1358750770850525191,Talat Azim,"Ex District President, INC, Kaushambi, U.P.
Ex Candidate, 253 Vidhan Sabha Chail Constituency, Kaushambi, U.P.",FALSE,2021-02-08T12:13:30+00:00,4,3,3,7,0,1,,FALSE,https://pbs.twimg.com/profile_images/1358753813272829952/8SNi64Qf_normal.jpg,,TalatAzim2,inc,KAU
53,GURU PRASAD MAURYA,PHAPHAMAU,254,GEN,3,4,no,ALLAHABAD,2.94,366689,FALSE,PHAPHAMAU,16651,14324,91186,6.8,Graduate,21,2,BJP,1605,National Party,0,1,FALSE,TRUE,FALSE,M,DOAB,Agriculture,,Social Work,,TRUE,57.48,210773,43.26,91186,TRUE,AEUP109443,BjpGpm,1238952768712269824,Guru Prasad Maurya,"पूर्व विधायक,( फाफामऊ  )भारतीय जनता पार्टी पिछड़ा वर्ग मोर्चा राष्ट्रीय कार्यसमिति सदस्य  ,प्रदेश उपाध्यक्ष पिछड़ा वर्ग मोर्चा",FALSE,2020-03-14T22:19:19+00:00,978,1055,3623,2977,0,158,Prayagraj,FALSE,https://pbs.twimg.com/profile_images/1292792917052911618/xvb0mNC6_normal.jpg,https://pbs.twimg.com/profile_banners/1238952768712269824/1640160772,BjpGpm,bjp,ALH
52,Dr. Jamuna Prasad Saroj,SORAON,255,SC,1,4,no,ALLAHABAD,2.94,381420,FALSE,,,56634,85884,25.38,Post Graduate,12,0,ADS,956,Local Party,0,2,FALSE,,,M,DOAB,Politics,Party Worker,,,FALSE,58.51,223169,38.48,85884,TRUE,AEUP2027432,DrJamunaPrasadS,1420554945154191365,Dr. Jamuna Prasad Saroj MLA,"Official Account Of MLA Jamuna Prasad Saroj As State President of The @ApnaDalUP ,MLA Of 255 Soraon Assembly Constituensy Prayagraj.",FALSE,2021-07-29T01:24:07+00:00,1541,17,1220,56,2,313,Lucknow,FALSE,https://pbs.twimg.com/profile_images/1489680750525894657/_3zT8Wtj_normal.jpg,https://pbs.twimg.com/profile_banners/1420554945154191365/1627524456,DrJamunaPrasadS,ad(s),ALH
51,SANJAY TIWARI,PRATAPPUR,257,GEN,1,4,yes,ALLAHABAD,3.33,408265,FALSE,,,828,2971,0.36,Post Graduate,25,0,INC,3482,National Party,0,5,FALSE,,,M,DOAB,Agriculture,,,,FALSE,55.69,227363,1.31,2971,TRUE,AEUP2027474,SanjayTiwariom,1349313600876277763,Sanjay Tiwari,Aryavart,FALSE,2021-01-13T11:13:59+00:00,28,232,1527,2051,0,82,,FALSE,https://pbs.twimg.com/profile_images/1349313913435746312/4yo2G-hE_normal.jpg,,SanjayTiwariom,inc,ALH
51,SANDEEP SINGH,MEJA,259,GEN,1,4,no,ALLAHABAD,2.78,325588,FALSE,,,3439,78555,1.84,Graduate,14,1,SP,7425,State-based Party,0,1,FALSE,,,M,DOAB,Salaried Work or Employed,Qualified Professional,,,FALSE,57.28,186497,42.12,78555,TRUE,AEUP2027499,thisissanjubjp,856776065888301056,Sandeep Singh,"Minister of State,Finance,Technical and Medical Education (Uttar Pradesh Government)",TRUE,2017-04-25T07:45:07+00:00,14451,306,1649,237,8,1117,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/1483110248227704833/Ft5nvrUf_normal.jpg,https://pbs.twimg.com/profile_banners/856776065888301056/1642523197,thisissanjubjp,bjp,ALG
58,SIDHARTH NATH SINGH,ALLAHABAD WEST,261,GEN,2,4,no,ALLAHABAD,2.27,460837,TRUE,ALLAHABAD WEST,1605,29933,118759,13.43,Graduate,12,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,DOAB,Other,,,,FALSE,48.36,222861,53.29,118759,TRUE,AEUP105064,SidharthNSingh,1394485897,Sidharth Nath Singh,"Cabinet Minister: MSME, Investment & Export, Textile, Khadi & Gram Udyog and Govt. Spokesperson Instagram: @sidharthnsingh",TRUE,2013-05-01T11:52:08+00:00,509021,394,11206,5887,293,4699,New Delhi,FALSE,https://pbs.twimg.com/profile_images/1270701800962895873/jrVwTHvN_normal.jpg,https://pbs.twimg.com/profile_banners/1394485897/1602773900,SidharthNSingh,bjp,ALH
40,HARSHVARDHAN BAJPAI,ALLAHABAD NORTH,262,GEN,4,4,no,ALLAHABAD,2.63,447231,TRUE,ALLAHABAD NORTH,1605,54883,96890,31.19,Graduate Professional,9,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,DOAB,Other,,,,FALSE,39.34,175941,55.07,96890,TRUE,AEUP105077,harshbajpai_MLA,177145793,harsh vardhan bajpai,"MLA BJP City North Vidhan Sabha constituency, Allahabad.
School : St Josephs College, Prayagraj
Undergrad: BTec Sheffield University UK. 
Masters: MFC, DU",TRUE,2010-08-11T10:51:55+00:00,3388,61,1318,93,10,299,"Prayagraj, UP, India",FALSE,https://pbs.twimg.com/profile_images/1457482552/DSC05653_normal.JPG,https://pbs.twimg.com/profile_banners/177145793/1633327629,harshbajpai_MLA,bjp,ALH
32,SANDEEP YADAV,ALLAHABAD NORTH,262,GEN,1,4,no,ALLAHABAD,2.63,447231,FALSE,,,18436,42007,10.48,Graduate,9,0,SP,7425,State-based Party,0,2,FALSE,,,M,DOAB,Business,,,,FALSE,39.34,175941,23.88,42007,TRUE,AEUP2027533,sandeep_A2Y,3455977392,Sandeep Yadav,"प्रदेश उपाध्यक्ष युवज़न सभा @Samajwadiparty 
262 शहरउत्तरी विधानसभा इलाहाबाद",FALSE,2015-09-05T05:39:07+00:00,7158,124,1742,7413,1,333,"Allahabad, India",FALSE,https://pbs.twimg.com/profile_images/1364608749109792773/et7wagqF_normal.jpg,https://pbs.twimg.com/profile_banners/3455977392/1545707066,sandeep_A2Y,sp,ALH
70,ANUGRAH NARAIN SINGH,ALLAHABAD NORTH,262,GEN,10,4,yes,ALLAHABAD,2.63,447231,FALSE,ALLAHABAD NORTH,3482,13957,23571,7.93,Graduate Professional,9,4,INC,3482,National Party,0,3,TRUE,TRUE,TRUE,M,DOAB,Liberal Profession or Professional,Lawyer,,,FALSE,39.34,175941,13.4,23571,TRUE,AEUP103269,anugrahNsingh,955482905827921920,Anugrah Narain Singh,Ex MLA Allahabad North.,TRUE,2018-01-22T16:50:51+00:00,3349,80,5596,6015,3,137,"Allahabad, India",FALSE,https://pbs.twimg.com/profile_images/955514817300721665/zF53s73U_normal.jpg,https://pbs.twimg.com/profile_banners/955482905827921920/1516647157,anugrahNsingh,inc,ALH
47,NAND GOPAL GUPTA NANDI,ALLAHABAD SOUTH,263,GEN,4,4,no,ALLAHABAD,2.22,411157,TRUE,ALLAHABAD SOUTH,1605,26182,97864,14.49,12th Pass,13,3,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,DOAB,Salaried Work or Employed,,,,FALSE,43.96,180745,54.14,97864,TRUE,AEUP105103,NandiGuptaBJP,838244728604852224,Nand Gopal Gupta 'Nandi',"Cabinet Minister @UPGovt for Civil Aviation, Political Pension, Minority Welfare, Muslim Waqf & Haj | MLA Prayagraj (South) | In-charge Chitrakoot",TRUE,2017-03-05T04:28:11+00:00,102516,475,14848,56208,84,6926,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/1483664066002317312/d9NRS0Jw_normal.jpg,https://pbs.twimg.com/profile_banners/838244728604852224/1620285244,NandiGuptaBJP,bjp,ALH
53,DR AJAY KUMAR,BARA,264,SC,1,4,yes,ALLAHABAD,2.94,335397,FALSE,,,19276,22719,9.4,Post Graduate,12,0,BSP,16651,State-based Party,0,3,FALSE,,,M,DOAB,Liberal Profession or Professional,Lawyer,,,FALSE,61.16,205129,11.08,22719,TRUE,AEUP2027559,AjayKum80697236,1416421680524578825,Dr. Ajay Kumar,"प्रो.अजय कुमार ,पूर्व विधायक, जनपद बागपत",FALSE,2021-07-17T15:44:42+00:00,792,333,155,1003,1,70,,FALSE,https://pbs.twimg.com/profile_images/1416551920542502912/JKojfUGo_normal.jpg,https://pbs.twimg.com/profile_banners/1416421680524578825/1627444162,AjayKum80697236,rld,BAG
42,MANJU SANT,BARA,264,SC,2,4,yes,ALLAHABAD,2.94,335397,FALSE,BARA,3482,712,3443,0.35,Post Graduate,12,0,INC,3482,National Party,0,4,FALSE,TRUE,TRUE,F,DOAB,Agriculture,,,,FALSE,61.16,205129,1.68,3443,TRUE,AEUP70176,manju_sant,1362083722145632257,Manju Sant,AICC Member,FALSE,2021-02-17T16:57:32+00:00,40,50,50,19,1,43,,FALSE,https://pbs.twimg.com/profile_images/1365299013554081795/1Eg3wSRd_normal.jpg,https://pbs.twimg.com/profile_banners/1362083722145632257/1625220873,manju_sant,inc,ALH
55,SHARAD KUMAR AWASTHI,RAM NAGAR,267,GEN,2,4,no,BARABANKI,2.7,340114,TRUE,RAM NAGAR,1605,75279,98538,31.97,Post Graduate,11,1,BJP,1605,National Party,0,2,TRUE,TRUE,TRUE,M,AVADH,Salaried Work or Employed,,Agriculture,,FALSE,69.23,235461,41.85,98538,TRUE,AEUP201058,SharadKawasthi,1010440900575719425,Sharad Kumar Awasthi,"MLA - Ramnagar267 | barabanki (U.P) | BJP |

fb & twitter - @SharadKAwasthi",TRUE,2018-06-23T08:34:18+00:00,4628,364,1772,4216,1,1313,"Barabanki, India",FALSE,https://pbs.twimg.com/profile_images/1369986910702080002/0Ocm_SR5_normal.jpg,https://pbs.twimg.com/profile_banners/1010440900575719425/1636451137,SharadKawasthi,bjp,BAR
34,GYANESH SHUKLA,RAM NAGAR,267,GEN,1,4,yes,BARABANKI,2.7,340114,FALSE,,,2608,4430,1.11,Graduate Professional,11,0,INC,3482,National Party,0,5,FALSE,,,M,AVADH,Business,,Agriculture,,FALSE,69.23,235461,1.88,4430,TRUE,AEUP2027589,GyaneshINC,747323628413296640,Gyanesh Shukla,Official Twitter account of Gyanesh Shukla || State Secretary @INCUttarPradesh || District In-charge @INCBahraich_|| 267 Assembly Ramnagar Candidate UP,FALSE,2016-06-27T07:00:12+00:00,1518,333,1341,1511,1,643,"Barabanki, India",FALSE,https://pbs.twimg.com/profile_images/1485443197828759559/FsjwniiJ_normal.jpg,https://pbs.twimg.com/profile_banners/747323628413296640/1627152888,GyaneshINC,inc,BAR
45,Dr. Vivek Singh Verma,BARABANKI,268,GEN,1,4,yes,BARABANKI,2.7,394018,FALSE,,,37946,42506,14.24,Post Graduate,7,0,BSP,16651,State-based Party,0,3,FALSE,,,M,AVADH,Liberal Profession or Professional,Doctor,,,FALSE,67.61,266396,15.96,42506,TRUE,AEUP2027596,DrViveksinghvrm,1454025790811561988,Dr Vivek Singh Verma,मेरा हर एक कदम मानव सेवा की ओर,FALSE,2021-10-29T10:02:30+00:00,373,230,41,64,0,38,Barabanki,FALSE,https://pbs.twimg.com/profile_images/1454026344677863427/AdAEG7rG_normal.jpg,https://pbs.twimg.com/profile_banners/1454025790811561988/1635777185,DrViveksinghvrm,bsp,BAR
57,Ram Murti Verma,TANDA,278,GEN,1,4,no,AMBEDKAR NAGAR,3.23,331341,FALSE,,,32097,95263,14.65,12th Pass,13,1,SP,7425,State-based Party,0,1,FALSE,,,M,AVADH,Salaried Work or Employed,Insurance Agent,Agriculture,,FALSE,66.11,219050,43.49,95263,TRUE,AEUP2027690,RamMurtiVermaSP,808221541796290560,Ram Murti Verma,Socialist leader of India. Cabinet Minister Uttar Pradesh (2012-2017) @SamajwadiParty,FALSE,2016-12-12T08:06:46+00:00,983,15,833,1621,0,425,"Akbarpur, Uttar Pradesh",FALSE,https://pbs.twimg.com/profile_images/1204250686344585216/p88Ov4rh_normal.jpg,https://pbs.twimg.com/profile_banners/808221541796290560/1575955111,RamMurtiVermaSP,sp,AMB
67,RAM ACHAL RAJBHAR,AKBARPUR,281,GEN,7,4,no,AMBEDKAR NAGAR,3.23,334855,TRUE,AKBARPUR,16651,12336,81931,5.74,Graduate,12,6,SP,7425,State-based Party,0,1,TRUE,TRUE,FALSE,M,AVADH,Business,Rent,Politics,MLA,TRUE,64.16,214843,38.14,81931,TRUE,AEUP105315,RajbharRamachal,1437362882979655684,Ram Achal Rajbhar,विधायक 281- अकबरपुर अंबेडकर नगर     (उत्तर प्रदेश),FALSE,2021-09-13T10:30:05+00:00,336,7,2,0,0,1,"Akbarpur, India",FALSE,https://pbs.twimg.com/profile_images/1437363361696534537/TrHJmy_T_normal.jpg,https://pbs.twimg.com/profile_banners/1437362882979655684/1631529876,RajbharRamachal,sp,AMB
50,CHANDRA PRAKASH VERMA,AKBARPUR,281,GEN,2,4,no,AMBEDKAR NAGAR,3.23,334855,FALSE,AKBARPUR,1605,50663,53398,23.58,Post Graduate,12,0,BSP,16651,State-based Party,0,3,TRUE,TRUE,FALSE,M,AVADH,Agriculture,,,,TRUE,64.16,214843,24.85,53398,TRUE,AEUP201125,cpvermahelp,775285456669962240,CHANDRA PRAKASH VERMA,"चन्द्र प्रकाश वर्मा (चेयरमैन),
281 विधानसभा अकबरपुर,
अम्बेडकरनगर (उत्तर प्रदेश)",FALSE,2016-09-12T10:50:31+00:00,919,102,2673,487,1,359,"Akbarpur, India",FALSE,https://pbs.twimg.com/profile_images/1485844188122206208/_KfWpirh_normal.jpg,https://pbs.twimg.com/profile_banners/775285456669962240/1642913259,cpvermahelp,bsp,AMB
42,DR. RAJESH TIWARI,MAHSI,285,GEN,1,4,yes,BAHRAICH,2.38,340015,FALSE,,,1548,4830,0.72,Doctorate,8,0,INC,3482,National Party,0,4,FALSE,,,M,AVADH,Liberal Profession or Professional,Lawyer,Agriculture,,FALSE,63.52,215978,2.24,4830,TRUE,AEUP2027769,DrRajeshTiwari9,1292041368605319169,DrRajeshTiwari,Politician& Lawyer,FALSE,2020-08-08T10:14:30+00:00,833,208,3491,6989,0,289,Bahraich,FALSE,https://pbs.twimg.com/profile_images/1292042636686065665/YoI7Wj2o_normal.jpg,https://pbs.twimg.com/profile_banners/1292041368605319169/1596882070,DrRajeshTiwari9,inc,BAH
55,ANUPMA JAISWAL,BAHRAICH,286,GEN,3,4,no,BAHRAICH,2.38,392592,TRUE,BAHRAICH,1605,4078,107628,1.76,Post Graduate,9,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,F,AVADH,Other,,,,FALSE,59.02,231708,46.45,107628,TRUE,AEUP105369,anupmajaisbjp,843386813171490817,Anupma Jaiswal,"पूर्व राज्यमंत्री (स्वतंत्र प्रभार) बेसिक शिक्षा, बाल विकास पुष्टाहार | राजस्व | वित्त |MOS Basic Edu | Child Dev & Nutrition(Ind) | @UPGovt | MLA, Bahraich",TRUE,2017-03-19T09:01:00+00:00,484378,31,9704,2097,120,2005,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/1455069866289889283/rLqwV_TP_normal.jpg,https://pbs.twimg.com/profile_banners/843386813171490817/1492840716,anupmajaisbjp,bjp,BAH
44,YASAR SHAH,BAHRAICH,286,GEN,1,4,no,BAHRAICH,2.38,392592,FALSE,,,93251,103550,40.25,Graduate Professional,9,0,SP,7425,State-based Party,0,2,FALSE,,,M,AVADH,Business,,Agriculture,,FALSE,59.02,231708,44.69,103550,TRUE,AEUP2027777,yasarshah_SP,61587574,Yasar Shah,"MLA, Samajwadi Party. Ex-Minister for Power, Transport and Commercial Taxes, Govt. Of U.P. Some RT’s are endorsements some are not.",TRUE,2009-07-30T20:18:12+00:00,25201,209,23104,19577,12,472,"Uttar Pradesh, India",FALSE,https://pbs.twimg.com/profile_images/1334039824743895042/1NPX4uZL_normal.jpg,https://pbs.twimg.com/profile_banners/61587574/1506777989,yasarshah_SP,sp,BAH
49,JAI PRAKASH MISHRA,BAHRAICH,286,GEN,1,4,yes,BAHRAICH,2.38,392592,FALSE,,,1035,3275,0.45,Graduate Professional,9,0,INC,3482,National Party,0,4,FALSE,,,M,AVADH,Other,,,,FALSE,59.02,231708,1.41,3275,TRUE,AEUP2027779,JaiprakashMisr,1211353513772511232,Jaiprakash Mishra,"District President Uttar Pradesh Congress Committee Bahraich | Civil Engineer |  Indian National Congress | Ex City President,Ex District Vice President",FALSE,2019-12-29T18:29:40+00:00,452,53,71,67,0,33,"Bahraich, India",FALSE,https://pbs.twimg.com/profile_images/1418190856503189507/LYsHbRa2_normal.jpg,https://pbs.twimg.com/profile_banners/1211353513772511232/1616216896,JaiprakashMisr,inc,BAH
66,Subhash Tripathi,PAYAGPUR,287,GEN,4,4,no,BAHRAICH,2.44,390737,TRUE,PAYAGPUR,1605,12056,110162,5.23,Post Graduate,7,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Agriculture,,,,FALSE,59.02,230613,47.77,110162,TRUE,AEUP103572,subhashbjpbrh,742769133469601792,Subhash Tripathi,"Member of Legislative Assembly, Ex. M.L.C. Former regional head , Avadh Region B.J.P,  Bahraich - U.P.",TRUE,2016-06-14T17:22:16+00:00,4128,390,15218,14523,21,3707,"Bahraich, India",FALSE,https://pbs.twimg.com/profile_images/1455230040103292929/T64sNHi9_normal.jpg,https://pbs.twimg.com/profile_banners/742769133469601792/1635762375,subhashbjpbrh,bjp,BAH
45,Mukesh Srivastava,PAYAGPUR,287,GEN,1,4,no,BAHRAICH,2.44,390737,FALSE,,,86874,98106,37.67,12th Pass,7,0,SP,7425,State-based Party,0,2,FALSE,,,M,AVADH,Retired or Pension,,Agriculture,,FALSE,59.02,230613,42.54,98106,TRUE,AEUP2027786,mukeshsrimla,1244272807908986881,Mukesh Srivastava,Ex Mla 287 -Payagpur Bahraich,FALSE,2020-03-29T14:40:41+00:00,485,23,807,804,0,96,"Uttar Pradesh, India",FALSE,https://pbs.twimg.com/profile_images/1244600372792000518/Q8XsyDhB_normal.jpg,https://pbs.twimg.com/profile_banners/1244272807908986881/1617102312,mukeshsrimla,sp,BAH
70,DR. SHIV PRATAP YADAV,GAINSARI,292,GEN,9,4,no,BALRAMPUR,3.12,366644,FALSE,GAINSARI,7425,5837,75345,3.07,Doctorate,10,3,SP,7425,State-based Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Other,,,,FALSE,51.79,189885,39.68,75345,TRUE,AEUP105438,DrShivPratapYa1,976713257724645376,Dr.Shiv Pratap Yadav,Politician,FALSE,2018-03-22T06:52:41+00:00,2013,258,1677,2897,0,254,"Balrampur, India",FALSE,https://pbs.twimg.com/profile_images/976719809189679104/y2P31_cA_normal.jpg,,DrShivPratapYa1,sp,BRP
49,QUTUBUDDIN KHAN DIAMOND,MEHNAUN,295,GEN,1,4,yes,GONDA,2.5,367315,FALSE,,,3528,5499,1.65,12th Pass,11,0,INC,3482,National Party,0,4,FALSE,,,M,AVADH,Business,,Agriculture,,FALSE,58.38,214439,2.56,5499,TRUE,AEUP2027881,qutubuddinkhand,782124364892430336,Qutubuddin Khan Diamond,Congress Leader,FALSE,2016-10-01T07:45:54+00:00,582,443,144,544,0,82,"Gonda, India",FALSE,https://pbs.twimg.com/profile_images/782129584120750080/5JhH1yDs_normal.jpg,https://pbs.twimg.com/profile_banners/782124364892430336/1632075268,qutubuddinkhand,inc,GON
33,PRATEEK BHUSHAN SINGH,GONDA,296,GEN,2,4,no,GONDA,2.33,349720,TRUE,GONDA,1605,6699,96528,3.35,,15,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,,,,,FALSE,57.25,200215,48.21,96528,TRUE,AEUP103679,PrateekBhushan,497583527,Prateek Bhushan Singh,"MLA from GONDA  , UttarPradesh ,INDIA",TRUE,2012-02-20T04:39:56+00:00,13471,90,108,36,2,33,Gonda,FALSE,https://pbs.twimg.com/profile_images/1107900869796753408/rWXsK1eR_normal.jpg,https://pbs.twimg.com/profile_banners/497583527/1523962937,PrateekBhushan,bjp,GON
36,AJAY KUMAR PRABHAKAR,GONDA,296,GEN,1,4,yes,GONDA,2.33,349720,FALSE,,,24,640,0.01,,15,0,AAAP,13,State-based Party,0,7,FALSE,,,M,AVADH,,,,,FALSE,57.25,200215,0.32,640,TRUE,GEUP12971,AjayKum74134693,1254810132824731649,Ajay Kumar Prabhakar,,FALSE,2020-04-27T16:30:49+00:00,55,67,99,148,0,32,gonda,FALSE,https://pbs.twimg.com/profile_images/1254810676700184577/RqmPOZXe_normal.jpg,,AjayKum74134693,aap,GON
63,PREM NRAYAN PANDEY,TARABGANJ,299,GEN,1,4,no,GONDA,2.13,367105,FALSE,,,53690,125325,25.44,12th Pass,10,1,BJP,1605,National Party,0,1,FALSE,,,M,AVADH,Agriculture,,,,FALSE,57.48,211012,59.39,125325,TRUE,AEUP2027930,premnarayanmla,722377305599778817,Prem Narayan Pandey,"विधायक                                              
299-तरबगंज जनपद-गोण्डा (उ०प्र०)",TRUE,2016-04-19T10:52:25+00:00,13027,555,1832,2729,0,941,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/1460928680595640325/OpNkFqId_normal.jpg,https://pbs.twimg.com/profile_banners/722377305599778817/1637147403,premnarayanmla,bjp,GON
44,Sanjay Kumar Pathak,GAURA,301,GEN,1,4,yes,GONDA,3.33,321395,FALSE,,,31,364,0.02,Post Graduate,11,0,AAAP,13,State-based Party,0,11,FALSE,,,M,AVADH,Business,,,,FALSE,53.69,172557,0.21,364,TRUE,AEUP2027946,KumarPathsk,969576752677765120,Sanjay Kumar Pathak,सत्यमेव जयते,FALSE,2018-03-02T14:14:46+00:00,68,91,175,2039,0,9,"Gonda, India",FALSE,https://pbs.twimg.com/profile_images/1294481865445740545/B_Z0yNV5_normal.jpg,https://pbs.twimg.com/profile_banners/969576752677765120/1563634489,KumarPathsk,aap,GON
40,Kiran Shukla,BANSI,304,GEN,1,4,yes,SIDDHARTH NAGAR,3.03,381475,FALSE,,,851,2931,0.45,8th Pass,12,0,INC,3482,National Party,0,6,FALSE,,,F,NORTH-EAST,Other,Household,,,FALSE,49.48,188754,1.55,2931,TRUE,AEUP2027987,KiranShuklaINC,1240344154846027776,Kiran Shukla,"महिला जिला अध्यक्ष -सिद्धार्थनगर -उत्तरप्रदेश महिला कांग्रेस बांसी ,विधानसभा 304",FALSE,2020-03-18T18:28:27+00:00,236,260,1140,2037,0,163,"बांसी,Uttar Pradesh, India",FALSE,https://pbs.twimg.com/profile_images/1472555728896356353/4NhcAyYS_normal.jpg,https://pbs.twimg.com/profile_banners/1240344154846027776/1584556351,KiranShuklaINC,inc,SID
80,MATA PRASAD PANDEY,ITWA,305,GEN,11,4,no,SIDDHARTH NAGAR,3.23,337654,FALSE,ITWA,7425,1662,64253,1,Post Graduate,9,7,SP,7425,State-based Party,0,1,TRUE,TRUE,TRUE,M,NORTH-EAST,Agriculture,,,,FALSE,49.37,166700,38.54,64253,TRUE,AEUP103788,mataprasadsp,939592345846145024,Mata Prasad Pandey,"पूर्व अध्यक्ष उत्तर प्रदेश विधानसभा , 
पूर्व कैबिनेट मंत्री उत्तर प्रदेश सरकार (संस्थापक सदस्य समाजवादी पार्टी)
(सोशलिस्ट )",FALSE,2017-12-09T20:27:26+00:00,2033,17,83,224,0,34,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/939595805547118592/vcVy1fzI_normal.jpg,https://pbs.twimg.com/profile_banners/939592345846145024/1512852070,mataprasadsp,sp,SID
